"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA00","2020-03-01 06:00:00","392.000","209.000","1.000","15.800","0.890","970.400","","0.000","-99.000","-99.000","-99.000","17.100","","15.400",""
"C0AD40","2020-03-01 06:00:00","32.000","0.000","0.000","17.700","0.970","1010.400","","0.000","-99.000","-99.000","-99.000","19.300","","17.400",""
"C0G900","2020-03-01 06:00:00","20.000","112.000","0.900","21.800","0.880","1010.600","","0.000","-99.000","-99.000","-99.000","23.200","","21.800",""
"C0S660","2020-03-01 06:00:00","794.000","203.000","1.200","15.200","0.960","927.300","","0.000","-99.000","-99.000","-99.000","17.300","","15.200",""
"C0M640","2020-03-01 06:00:00","155.000","0.000","0.000","20.100","0.870","996.300","","0.000","-99.000","-99.000","-99.000","22.600","","20.100",""
"C0R660","2020-03-01 06:00:00","20.000","68.000","1.000","21.500","0.890","1012.100","","0.000","-99.000","-99.000","-99.000","23.700","","21.500",""
"C0UA10","2020-03-01 06:00:00","1711.000","318.000","1.200","8.500","1.000","832.400","","0.000","-99.000","-99.000","-99.000","10.700","","8.300",""
"C0V770","2020-03-01 06:00:00","26.000","34.000","0.700","21.100","0.860","1010.600","","0.000","-99.000","-99.000","-99.000","23.300","","21.100",""
"C0E730","2020-03-01 06:00:00","26.000","150.000","0.500","18.700","0.890","1009.600","","0.000","-99.000","-99.000","-99.000","20.000","","18.400",""
"C0V810","2020-03-01 06:00:00","32.000","0.000","0.100","22.700","-99.000","1009.000","","0.000","-99.000","-99.000","-99.000","23.700","","22.600",""
"C0A9C0","2020-03-01 06:00:00","35.000","99.000","0.700","18.800","0.920","1010.400","","0.000","-99.000","-99.000","-99.000","21.000","","18.800",""
"C0X310","2020-03-01 06:00:00","9.000","39.000","1.500","21.100","0.890","1013.500","","0.000","-99.000","-99.000","-99.000","22.600","","21.100",""
"C0K280","2020-03-01 06:00:00","23.000","68.000","0.600","19.300","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","21.100","","18.800",""
"C0M650","2020-03-01 06:00:00","20.000","10.000","0.400","20.400","0.930","1012.000","","0.000","-99.000","-99.000","-99.000","22.500","","20.300",""
"C0S910","2020-03-01 06:00:00","212.000","255.000","1.200","22.400","0.990","990.600","","0.000","-99.000","-99.000","-99.000","22.500","","20.000",""
"C0D570","2020-03-01 06:00:00","15.000","0.000","0.000","16.900","1.000","1012.400","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0M710","2020-03-01 06:00:00","15.000","51.000","0.700","21.100","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","22.900","","20.900",""
"C0V490","2020-03-01 06:00:00","20.000","0.000","0.000","23.400","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","24.300","","23.300",""
"C0E870","2020-03-01 06:00:00","34.000","125.000","1.200","18.300","0.990","1011.900","","0.000","-99.000","-99.000","-99.000","19.000","","17.700",""
"C0M800","2020-03-01 06:00:00","440.000","56.000","0.700","17.700","0.820","965.100","","0.000","-99.000","-99.000","-99.000","20.900","","17.600",""
"C0A570","2020-03-01 06:00:00","360.000","78.000","0.800","15.000","0.990","973.700","","0.000","-99.000","-99.000","-99.000","16.500","","15.000",""
"C0S790","2020-03-01 06:00:00","236.000","295.000","1.100","18.700","0.910","988.300","","0.000","-99.000","-99.000","-99.000","19.400","","18.400",""
"C0D590","2020-03-01 06:00:00","143.000","0.000","0.000","17.800","0.950","998.600","","0.000","-99.000","-99.000","-99.000","19.400","","17.600",""
"C0U990","2020-03-01 06:00:00","31.000","29.000","0.400","18.900","0.950","1011.000","","0.000","-99.000","-99.000","-99.000","20.300","","18.500",""
"C0M700","2020-03-01 06:00:00","150.000","80.000","1.400","18.400","0.980","997.700","","0.000","-99.000","-99.000","-99.000","21.700","","18.400",""
"C0A970","2020-03-01 06:00:00","96.000","316.000","4.000","18.400","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","20.500","","18.400",""
"CM0110","2020-03-01 06:00:00","7.000","142.000","0.500","20.600","0.840","1013.500","","-99.000","-99.000","-99.000","-99.000","22.200","","20.500",""
"C0S940","2020-03-01 06:00:00","150.000","307.000","1.700","20.700","0.920","996.200","","0.000","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0X250","2020-03-01 06:00:00","33.000","56.000","1.300","21.200","0.920","1010.200","","0.000","-99.000","-99.000","-99.000","23.300","","21.100",""
"C0K520","2020-03-01 06:00:00","10.000","67.000","1.000","21.100","0.890","1011.900","","0.000","-99.000","-99.000","-99.000","22.400","","20.900",""
"C0Z200","2020-03-01 06:00:00","153.000","0.000","0.100","18.300","0.990","997.300","","0.000","-99.000","-99.000","-99.000","20.000","","18.300",""
"C0V740","2020-03-01 06:00:00","60.000","341.000","1.100","20.000","1.000","1008.100","","0.000","-99.000","-99.000","-99.000","22.300","","19.900",""
"C0V790","2020-03-01 06:00:00","410.000","47.000","2.200","18.900","0.660","966.900","","0.000","-99.000","-99.000","-99.000","21.300","","18.900",""
"C0G860","2020-03-01 06:00:00","45.000","114.000","1.000","20.300","0.870","1007.800","","0.000","-99.000","-99.000","-99.000","23.700","","20.300",""
"C0F0A0","2020-03-01 06:00:00","3587.000","176.000","1.800","3.300","0.100","661.600","","0.000","-99.000","-99.000","-99.000","4.500","","1.700",""
"C0Z250","2020-03-01 06:00:00","1124.000","232.000","0.400","14.100","0.990","890.100","","0.000","-99.000","-99.000","-99.000","15.200","","14.000",""
"C0K440","2020-03-01 06:00:00","35.000","76.000","0.700","20.700","0.990","1010.200","","0.000","-99.000","-99.000","-99.000","23.000","","20.600",""
"C0T900","2020-03-01 06:00:00","160.000","0.000","0.200","17.400","0.930","994.100","","0.000","-99.000","-99.000","-99.000","19.100","","17.400",""
"C0F9V0","2020-03-01 06:00:00","525.000","215.000","0.600","19.100","0.850","955.400","","0.000","-99.000","-99.000","-99.000","19.600","","18.800",""
"C0UA20","2020-03-01 06:00:00","2619.000","212.000","6.100","3.500","0.900","-99.000","","0.000","-99.000","-99.000","-99.000","5.600","","3.300",""
"C0M850","2020-03-01 06:00:00","695.000","0.000","0.000","16.800","0.900","935.500","","0.000","-99.000","-99.000","-99.000","18.500","","16.700",""
"C0C620","2020-03-01 06:00:00","19.000","53.000","0.400","19.000","0.980","1010.700","","0.000","-99.000","-99.000","-99.000","19.100","","16.200",""
"C0I360","2020-03-01 06:00:00","300.000","78.000","0.500","20.200","0.820","979.400","","0.000","-99.000","-99.000","-99.000","20.900","","19.800",""
"C0M810","2020-03-01 06:00:00","1354.000","85.000","0.500","14.800","0.650","866.800","","0.000","-99.000","-99.000","-99.000","14.800","","13.100",""
"C0AC80","2020-03-01 06:00:00","40.000","0.000","0.000","17.000","0.980","1009.100","","0.000","-99.000","-99.000","-99.000","19.300","","17.000",""
"CM0140","2020-03-01 06:00:00","26.000","349.000","0.500","22.600","0.800","1011.100","","0.000","-99.000","-99.000","-99.000","23.000","","22.000",""
"C0SA20","2020-03-01 06:00:00","857.000","216.000","1.400","16.500","0.940","918.600","","0.000","-99.000","-99.000","-99.000","16.900","","15.800",""
"C0K490","2020-03-01 06:00:00","91.000","93.000","0.300","19.600","0.880","1003.500","","0.000","-99.000","-99.000","-99.000","22.100","","19.500",""
"C0V820","2020-03-01 06:00:00","441.000","35.000","1.800","18.500","0.770","966.500","","0.000","-99.000","-99.000","-99.000","19.900","","18.000",""
"C0S810","2020-03-01 06:00:00","65.000","344.000","0.500","20.400","0.950","1008.800","","0.000","-99.000","-99.000","-99.000","20.500","","20.100",""
"C0R580","2020-03-01 06:00:00","10.000","337.000","1.000","21.300","0.920","1012.500","","0.000","-99.000","-99.000","-99.000","23.800","","21.300",""
"C0Z330","2020-03-01 06:00:00","488.000","0.000","0.000","17.900","0.990","960.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.800",""
"C0E590","2020-03-01 06:00:00","40.000","97.000","2.000","18.300","1.000","1008.500","","0.000","-99.000","-99.000","-99.000","18.300","","17.400",""
"C0D540","2020-03-01 06:00:00","227.000","0.000","0.000","17.900","0.870","989.200","","0.000","-99.000","-99.000","-99.000","19.000","","17.400",""
"C0K420","2020-03-01 06:00:00","42.000","114.000","0.600","20.300","0.890","1009.100","","0.000","-99.000","-99.000","-99.000","23.100","","20.200",""
"C0Z180","2020-03-01 06:00:00","34.000","326.000","0.900","21.400","0.820","1009.600","","0.000","-99.000","-99.000","-99.000","21.900","","21.000",""
"C0AD10","2020-03-01 06:00:00","27.000","74.000","0.500","18.800","1.000","1010.800","","0.000","-99.000","-99.000","-99.000","20.700","","18.400",""
"C0M720","2020-03-01 06:00:00","225.000","0.000","0.200","19.800","0.860","988.400","","0.000","-99.000","-99.000","-99.000","21.800","","19.500",""
"C0R280","2020-03-01 06:00:00","242.000","155.000","0.500","19.600","1.000","986.700","","0.000","-99.000","-99.000","-99.000","19.900","","18.700",""
"C0E610","2020-03-01 06:00:00","850.000","222.000","0.500","16.400","0.790","920.400","","0.000","-99.000","-99.000","-99.000","17.700","","16.200",""
"C0V610","2020-03-01 06:00:00","22.000","56.000","0.400","21.800","0.860","1011.100","","0.000","-99.000","-99.000","-99.000","23.500","","21.600",""
"C0Z310","2020-03-01 06:00:00","59.000","345.000","0.900","20.200","0.990","1007.500","","0.000","-99.000","-99.000","-99.000","20.800","","19.900",""
"C0S700","2020-03-01 06:00:00","507.000","218.000","0.500","16.800","0.970","957.800","","0.000","-99.000","-99.000","-99.000","17.800","","16.500",""
"C0T9G0","2020-03-01 06:00:00","605.000","32.000","0.500","17.200","0.990","947.600","","0.000","-99.000","-99.000","-99.000","18.400","","17.200",""
"C0U520","2020-03-01 06:00:00","517.000","225.000","1.100","15.400","0.990","957.800","","0.000","-99.000","-99.000","-99.000","16.200","","15.100",""
"C0E750","2020-03-01 06:00:00","62.000","148.000","0.700","19.700","0.850","1005.200","","0.000","-99.000","-99.000","-99.000","20.500","","19.200",""
"C0G660","2020-03-01 06:00:00","27.000","114.000","0.900","19.100","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","21.800","","19.100",""
"C0W140","2020-03-01 06:00:00","21.000","112.000","0.700","16.900","0.950","1011.700","","0.000","-99.000","-99.000","-99.000","19.200","","15.900",""
"C0U720","2020-03-01 06:00:00","1260.000","258.000","1.000","13.600","1.000","887.400","","0.000","-99.000","-99.000","-99.000","15.200","","13.100",""
"C0R690","2020-03-01 06:00:00","248.000","0.000","0.100","19.500","0.990","985.100","","0.000","-99.000","-99.000","-99.000","20.100","","19.100",""
"C0X150","2020-03-01 06:00:00","18.000","22.000","0.400","20.800","0.920","1013.200","","0.000","-99.000","-99.000","-99.000","23.400","","20.800",""
"C0Z050","2020-03-01 06:00:00","830.000","275.000","0.500","15.700","0.930","923.300","","0.000","-99.000","-99.000","-99.000","16.700","","15.400",""
"C0I490","2020-03-01 06:00:00","1601.000","83.000","1.100","12.100","0.740","842.800","","0.000","-99.000","-99.000","-99.000","14.100","","11.600",""
"C0I090","2020-03-01 06:00:00","910.000","270.000","0.900","17.300","0.880","913.800","","0.000","-99.000","-99.000","-99.000","17.700","","16.400",""
"C0X240","2020-03-01 06:00:00","394.000","185.000","0.600","17.100","0.920","970.300","","0.000","-99.000","-99.000","-99.000","19.500","","17.100",""
"C0S990","2020-03-01 06:00:00","409.000","242.000","2.000","20.500","0.850","967.800","","0.000","-99.000","-99.000","-99.000","21.200","","19.800",""
"C0E850","2020-03-01 06:00:00","104.000","18.000","0.300","17.400","0.950","1001.800","","0.000","-99.000","-99.000","-99.000","18.600","","17.100",""
"C0T9B0","2020-03-01 06:00:00","558.000","253.000","0.300","18.400","0.890","951.700","","0.000","-99.000","-99.000","-99.000","19.000","","17.900",""
"C0G650","2020-03-01 06:00:00","34.000","0.000","0.000","19.500","0.990","1010.000","","0.000","-99.000","-99.000","-99.000","23.000","","19.400",""
"C0K580","2020-03-01 06:00:00","26.000","85.000","0.600","19.800","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","21.700","","19.100",""
"C0X050","2020-03-01 06:00:00","25.000","0.000","0.000","19.000","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","22.700","","19.000",""
"CM0100","2020-03-01 06:00:00","25.000","147.000","1.900","18.400","0.840","1011.100","","0.000","-99.000","-99.000","-99.000","19.700","","18.300",""
"C0AC70","2020-03-01 06:00:00","71.000","0.000","0.200","19.100","0.900","1005.600","","0.000","-99.000","-99.000","-99.000","21.000","","19.100",""
"CM0130","2020-03-01 06:00:00","11.000","25.000","1.300","22.500","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","23.400","","22.400",""
"C0W110","2020-03-01 06:00:00","16.000","-99.000","-99.000","13.000","0.970","1013.500","","0.000","-99.000","-99.000","-99.000","13.300","","12.800",""
"C0R670","2020-03-01 06:00:00","26.000","50.000","0.300","20.800","0.950","1012.000","","0.000","-99.000","-99.000","-99.000","21.700","","20.600",""
"C0X120","2020-03-01 06:00:00","28.000","5.000","1.100","21.300","0.910","1011.800","","0.000","-99.000","-99.000","-99.000","23.700","","21.300",""
"C0R100","2020-03-01 06:00:00","1006.000","281.000","0.800","13.600","0.960","903.600","","0.000","-99.000","-99.000","-99.000","15.700","","13.600",""
"C0C700","2020-03-01 06:00:00","151.000","0.000","0.000","19.600","0.850","997.100","","0.000","-99.000","-99.000","-99.000","20.600","","19.300",""
"C0W130","2020-03-01 06:00:00","18.000","354.000","1.600","21.300","0.920","1010.500","","0.000","-99.000","-99.000","-99.000","22.900","","20.400",""
"C0F9R0","2020-03-01 06:00:00","20.000","0.000","0.000","20.400","1.000","1012.500","","0.000","-99.000","-99.000","-99.000","22.200","","20.400",""
"C0G780","2020-03-01 06:00:00","27.000","90.000","0.300","21.200","0.860","1010.700","","0.000","-99.000","-99.000","-99.000","23.000","","21.100",""
"C0C590","2020-03-01 06:00:00","72.000","154.000","0.400","17.300","0.940","1005.000","","0.000","-99.000","-99.000","-99.000","18.800","","17.100",""
"C0I520","2020-03-01 06:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-03-01 06:00:00","15.000","59.000","0.900","20.800","0.880","1011.200","","0.000","-99.000","-99.000","-99.000","22.800","","20.800",""
"C0R130","2020-03-01 06:00:00","1040.000","88.000","1.300","16.100","0.920","897.700","","0.000","-99.000","-99.000","-99.000","16.700","","15.600",""
"C0AH30","2020-03-01 06:00:00","755.000","305.000","3.100","15.800","0.990","929.300","","0.000","-99.000","-99.000","-99.000","16.900","","15.700",""
"C0X170","2020-03-01 06:00:00","50.000","53.000","0.900","20.200","0.970","1007.500","","0.000","-99.000","-99.000","-99.000","22.600","","20.200",""
"C0K291","2020-03-01 06:00:00","8.000","39.000","0.300","20.700","0.950","1013.300","","0.000","-99.000","-99.000","-99.000","22.000","","20.500",""
"C0D480","2020-03-01 06:00:00","223.000","0.000","0.000","16.700","0.970","987.700","","0.000","-99.000","-99.000","-99.000","18.000","","16.400",""
"C0F0C0","2020-03-01 06:00:00","983.000","0.000","0.200","16.100","0.930","905.100","","0.000","-99.000","-99.000","-99.000","16.700","","15.400",""
"C0U860","2020-03-01 06:00:00","5.000","0.000","0.100","19.300","0.990","1013.300","","0.000","-99.000","-99.000","-99.000","21.200","","19.300",""
"C0UA50","2020-03-01 06:00:00","808.000","0.000","0.000","15.900","0.950","923.500","","0.000","-99.000","-99.000","-99.000","16.300","","15.500",""
"C0X320","2020-03-01 06:00:00","30.000","57.000","1.600","18.500","0.950","1009.900","","0.000","-99.000","-99.000","-99.000","21.000","","18.200",""
"C0T960","2020-03-01 06:00:00","120.000","0.000","0.000","18.700","0.990","1000.100","","0.000","-99.000","-99.000","-99.000","20.000","","18.700",""
"C0SA80","2020-03-01 06:00:00","136.000","260.000","0.600","17.700","1.000","998.200","","0.000","-99.000","-99.000","-99.000","19.600","","17.700",""
"C0E780","2020-03-01 06:00:00","160.000","209.000","0.900","19.500","0.880","995.600","","0.000","-99.000","-99.000","-99.000","19.700","","18.700",""
"C0F9Q0","2020-03-01 06:00:00","149.000","134.000","1.800","19.400","0.880","996.300","","0.000","-99.000","-99.000","-99.000","21.100","","19.300",""
"C0F9X0","2020-03-01 06:00:00","166.000","96.000","0.300","20.400","0.890","997.200","","0.000","-99.000","-99.000","-99.000","22.000","","20.300",""
"C0F0D0","2020-03-01 06:00:00","3171.000","138.000","3.100","1.600","0.760","696.600","","0.000","-99.000","-99.000","-99.000","3.700","","0.200",""
"C0S730","2020-03-01 06:00:00","110.000","233.000","1.400","21.300","0.900","1001.200","","0.000","-99.000","-99.000","-99.000","21.500","","20.800",""
"C0T790","2020-03-01 06:00:00","2830.000","296.000","0.600","2.800","0.910","726.000","","0.000","-99.000","-99.000","-99.000","6.300","","2.800",""
"C0M830","2020-03-01 06:00:00","540.000","354.000","0.900","16.000","0.840","954.800","","0.000","-99.000","-99.000","-99.000","19.500","","16.000",""
"C0V750","2020-03-01 06:00:00","50.000","44.000","1.500","22.600","0.870","1009.100","","0.000","-99.000","-99.000","-99.000","23.700","","22.100",""
"C0K530","2020-03-01 06:00:00","12.000","82.000","0.700","20.700","0.900","1012.600","","0.000","-99.000","-99.000","-99.000","21.900","","20.600",""
